instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
voice,irmas,openmic,0.9345794392523364,0.8620689655172413,0.8968609865470851,116.0,0.8783068783068783,0.9677609825224374,0.9789825902449499,openl3-mklda
cello,openmic,openmic,0.8198198198198198,0.8053097345132744,0.8125,113.0,0.8064516129032258,0.899931926480599,0.9002932972978368,openl3-mklda
clarinet,openmic,openmic,0.36585365853658536,0.6164383561643836,0.45918367346938777,73.0,0.6613418530351438,0.7085616438356165,0.4087725984604908,openl3-mklda
flute,openmic,openmic,0.47058823529411764,0.7887323943661971,0.5894736842105263,71.0,0.680327868852459,0.7803468208092487,0.5443257338162305,openl3-mklda
guitar,openmic,openmic,0.9886363636363636,0.9613259668508287,0.9747899159663865,181.0,0.9644268774703557,0.9966236955187231,0.9986886021421851,openl3-mklda
organ,openmic,openmic,0.5555555555555556,0.39215686274509803,0.4597701149425288,51.0,0.7445652173913043,0.8008255933952528,0.6007857504501951,openl3-mklda
piano,openmic,openmic,0.9572192513368984,0.9728260869565217,0.9649595687331537,184.0,0.9477911646586346,0.9775083612040133,0.9913489265419739,openl3-mklda
saxophone,openmic,openmic,0.827906976744186,0.8436018957345972,0.8356807511737089,211.0,0.8172323759791122,0.8939435688305962,0.9091854168532587,openl3-mklda
trumpet,openmic,openmic,0.7192118226600985,0.8202247191011236,0.7664041994750657,178.0,0.7735368956743003,0.8504572772406584,0.8141252558942319,openl3-mklda
violin,openmic,openmic,0.8873873873873874,0.8454935622317596,0.865934065934066,233.0,0.8216374269005848,0.9074693861479702,0.9455794161826261,openl3-mklda
voice,openmic,openmic,0.9327731092436975,0.9568965517241379,0.9446808510638298,116.0,0.9312169312169312,0.9674067076051016,0.9792040403819647,openl3-mklda
cello,openmic,irmas,0.15966386554621848,0.8085106382978723,0.2666666666666666,94.0,0.7490996398559424,0.8557062422175302,0.3634509019045726,openl3-mklda
clarinet,openmic,irmas,0.2234513274336283,0.7952755905511811,0.3488773747841105,127.0,0.7737094837935174,0.8567379369976413,0.32060142570520056,openl3-mklda
flute,openmic,irmas,0.24742268041237114,0.5950413223140496,0.34951456310679613,121.0,0.8391356542617047,0.7937040305972345,0.2595925167714003,openl3-mklda
guitar,openmic,irmas,0.4097902097902098,0.846820809248555,0.5523091423185674,346.0,0.7148859543817527,0.8654887020493957,0.6327329490005695,openl3-mklda
organ,openmic,irmas,0.0,0.0,0.0,174.0,0.8781512605042017,0.3407560629872731,0.07373017524404611,openl3-mklda
piano,openmic,irmas,0.21470588235294116,0.8588235294117647,0.34352941176470586,170.0,0.6650660264105642,0.877744573765335,0.6163629241017499,openl3-mklda
saxophone,openmic,irmas,0.22303921568627452,0.6066666666666667,0.32616487455197135,150.0,0.7743097238895558,0.7748372911169746,0.2800512274207672,openl3-mklda
trumpet,openmic,irmas,0.34121621621621623,0.6733333333333333,0.45291479820627806,150.0,0.8535414165666266,0.8510554089709762,0.44937079992458323,openl3-mklda
violin,openmic,irmas,0.20616570327552985,0.7482517482517482,0.32326283987915405,143.0,0.7310924369747899,0.8043656934004931,0.33641192895812483,openl3-mklda
voice,openmic,irmas,0.5906040268456376,0.9214659685863874,0.7198364008179958,191.0,0.9177671068427371,0.9764309166740617,0.8899099038902969,openl3-mklda
